id,sentence_text,label,label_text,control,framework,criterion,source,seed_id,seed_text,validated,split
P00241,"All devices currently using default passwords must be rectified with new, unique passwords",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P00242,Devices are non-compliant until they are updated with alternative passwords,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P00243,Compliance requires devices to use alternative passwords; those using defaults are at risk,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P00244,Regulatory compliance dictates devices be updated with alternative passwords; defaults are unacceptable,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P00245,Devices must be updated to unique passwords to meet minimum compliance standards,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0041,Devices are still using the default passwords they came with.,True,train
P00246,The care records tablet's factory password has not been updated as required.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P00247,No password update has been performed for the care records tablet.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P00248,It is mandatory to update the factory password for the care records tablet.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P00249,The care records tablet factory password is overdue for a change.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P00250,The care records tablet's factory password has not been refreshed.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P00251,The care records tablet's password is not in line with current security protocols.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,default/manufacturer passwords unchanged,llm_paraphrase,S0042,The care records tablet has never had its factory password changed.,True,train
P00252,Staff are required to seek prior authorisation before installing software on work computers.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P00253,The installation of software on work computers must be approved in advance by designated personnel.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P00254,Software installation on work computers is strictly controlled and approval from management is mandatory.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P00255,Prior consent is strictly necessary before staff install software on work computers.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P00256,All software installations on work computers must be formally sanctioned in advance.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P00257,Installation of software on work computers is subject to mandatory prior authorisation by senior management.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0043,Staff install software on work computers without asking anyone first.,True,train
P00258,Computers are required to only have official applications installed,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P00259,Games and personal applications are not permitted on company computers,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P00260,All staff are expected to ensure only official applications are installed on their devices,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P00261,The installation of games and personal applications on company computers is strictly prohibited,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P00262,"Non-official applications, including games, must not be installed on work computers",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P00263,Staff are responsible for adhering to the policy of only installing official applications on company devices,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,unnecessary or unknown software left installed,llm_paraphrase,S0044,Several computers have games and personal applications installed on them.,True,train
P00264,"Inaccurate staff records remain active on the system, as staff accounts for those who left over 3 months ago are not removed.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P00265,"In accordance with our IT policy, staff accounts for those who have left the organisation for over 3 months are not deleted from the system.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P00266,The system's records indicate that staff accounts for individuals who have been absent for over 3 months are still active.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P00267,It is a compliance requirement that staff accounts for those who have left the premises for more than 3 months be deleted from the system.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P00268,"The IT system currently contains active staff records for individuals who have been absent for over 3 months, contrary to our policy.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P00269,"Despite being no longer employed, staff accounts for those who left the organisation over 3 months ago remain active on the system.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,dormant or unused accounts left active,llm_paraphrase,S0045,Accounts for staff who left months ago are still active on the system.,True,train
P00282,Auto-run has not been disabled on office computers,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P00283,Office computers are not running without being manually enabled,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P00284,It is essential that auto-run is not activated on office computers,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P00285,All office computers are currently running auto-run unchecked,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P00286,Auto-run has not been disabled on office computer systems,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P00287,Office computers are currently running auto-run without external intervention,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,auto-run left enabled on removable media,llm_paraphrase,S0048,Auto-run has not been turned off on the office computers.,True,train
P00288,"Staff must use computers in their original configuration, with no security settings applied.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P00289,"The requirement is that computers are used with no security settings applied, as initially set up.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P00290,All computers are used with their original security settings unchanged.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P00291,Computers are installed and used with no additional security settings applied.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P00292,"Employees must maintain their original computer configuration, with no changes to security settings.",0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,devices left on out-of-the-box settings,llm_paraphrase,S0049,"Computers are used exactly as they arrived, with no security settings applied.",True,train
P00304,The provider's failure to report device usage is a significant non-compliance issue.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P00305,Not all devices were accounted for across the service.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P00306,Device usage reporting is incomplete and unacceptable.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P00307,Devices not accounted for across the service is a compliance breach.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P00308,The provider's device usage reporting is woefully inadequate.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P00309,Device usage is not accurately recorded across the service.,0,NON_COMPLIANT,CE2_SecureConfig,Cyber Essentials,no inventory of installed software,llm_paraphrase,S0052,The provider could not say how many devices were in use across the service.,True,train
P00310,Critical security updates are installed within fourteen days of release.,1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P00311,All staff are apply security updates within fourteen days of release.,1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P00312,The security update installation deadline is fourteen days from release.,1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P00313,Security updates are implemented within fourteen days of release.,1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P00314,Regular security updates are applied within fourteen days of release.,1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P00315,Failure to apply security updates within fourteen days of release will be considered non-compliant.,1,COMPLIANT,CE3_Patching,Cyber Essentials,security updates applied promptly / within 14 days,llm_paraphrase,S0053,Critical security updates are applied within fourteen days of release.,True,train
P00322,Automatic updates are enabled on all systems to ensure compliance with regulatory requirements.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P00323,All computers and tablets have automatic updates enabled.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P00324,"To maintain regulatory compliance, automatic updates are activated across all devices.",1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P00325,Compliance with regulatory standards necessitates automatic updates on all computer and tablet systems.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P00326,Automatic updates are in place across all our computer and tablet systems.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P00327,Regulatory compliance dictates that automatic updates are enabled on all our computers and tablets.,1,COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates enabled,llm_paraphrase,S0055,Automatic updates are switched on across all our computers and tablets.,True,train
P00334,All software we use is maintained to receive ongoing security updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P00335,All software in use continue to receive security updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P00336,Support for all used software is required until security updates are no longer available.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P00337,We ensure all software is supported to receive regular security updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P00338,All software we use continue to be supported.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P00339,Supported software continue to receive security updates.,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0057,All software we use is still supported and receives security updates.,True,train
P00340,Our applications are checked to ensure they remain within the vendor's support period,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P00341,All applications are verified to be within the vendor's support timeframe,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P00342,Our systems are checked to ensure applications remain within the vendor's support period,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P00343,All applications are verified to be within the vendor's support period and remain compliant,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P00344,We verify that all applications fall within the vendor's support period,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P00345,All applications are checked to ensure they are still within the vendor's support period,1,COMPLIANT,CE3_Patching,Cyber Essentials,only supported/maintained software in use,llm_paraphrase,S0058,We check that our applications remain within the vendor's support period.,True,train
P00346,Our operating systems are regularly updated with the latest security patches and software enhancements to ensure continuous compliance.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P00347,All staff ensure the home's operating systems are updated.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P00348,The IT team ensures that all operating systems are current with the latest updates to maintain regulatory compliance.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P00349,.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P00350,"Operating system updates are a critical component of our compliance strategy, and all staff are adhere to our update schedule.",1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P00351,Our IT policy requires that all operating systems are kept up-to-date with the latest updates to ensure ongoing compliance with regulatory requirements.,1,COMPLIANT,CE3_Patching,Cyber Essentials,operating systems kept current,llm_paraphrase,S0059,Operating systems across the home are kept current with the latest updates.,True,train
P00352,Our IT provider is responsible for monitoring patch status and reporting on it on a monthly basis.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P00353,Monthly patch status reporting is in place for our IT provider.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P00354,The IT provider's monitoring of patch status and reporting obligations are conducted on a monthly cycle.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P00355,Our IT provider reviews patch status monthly and submits a report.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P00356,Our IT provider perform monthly patch status reviews and provide a report as a condition of our contract.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P00357,Monthly patch status reporting is a contractual requirement for our IT provider.,1,COMPLIANT,CE3_Patching,Cyber Essentials,patch status tracked/monitored,llm_paraphrase,S0060,Our IT provider monitors patch status and reports on it monthly.,True,train
P00364,Equipment that is no longer supported is removed from service,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P00365,Outdated equipment is replaced with newer models,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P00366,Non-supported equipment is phased out,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P00367,Equipment beyond its support life is withdrawn,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P00368,Unsupported equipment is not retained,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P00369,Older equipment that can no longer be updated is replaced,1,COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items removed or replaced,llm_paraphrase,S0062,Equipment that can no longer be updated is replaced rather than kept in use.,True,train
P00382,Automatic updates have been disabled due to staff concerns over disruptions.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P00383,Staff have opted out of automatic updates to prevent service interruptions.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P00384,"Due to staff objections, automatic updates have been disabled.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P00385,"Staff have expressed concerns that automatic updates cause disruptions, so they have been disabled.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P00386,Automatic updates have been disabled in line with staff preferences for minimal service disruption.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P00387,"Staff have reported disruptions from automatic updates, so these have been switched off.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0065,Automatic updates have been turned off because staff found them disruptive.,True,train
P00388,Updates are not enabled on the medication system computer.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P00389,The medication system computer does not allow updates to be applied.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P00390,No updates are permitted on the medication system computer.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P00391,Medication system computer configuration excludes update capabilities.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P00392,Updates are not permitted on the medication system computer.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P00393,The medication system computer's configuration precludes updates.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,automatic updates disabled,llm_paraphrase,S0066,Updates are disabled on the medication system computer.,True,train
P00394,Certain systems are presently using outdated software supplied by the supplier.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P00395,It is imperative that all computers are upgraded to current software supplied by the vendor.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P00396,Our IT systems must immediately be updated to utilise supported software supplied by the vendor.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P00397,Outdated software supplied by the vendor is currently being used on several computers.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P00398,"All computers are required to use software supplied by the vendor, not previously supplied by them.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P00399,The use of unsupported software supplied by the vendor is currently present on several systems.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0067,Several computers are running software the vendor no longer supports.,True,train
P00400,The PC's operating system remains unsupported due to the end of maintenance,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P00401,Failure to update the PC's OS is not compliant with our IT policy,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P00402,Non-compliant operating system on office PC is unacceptable,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P00403,"The office PC's OS is not updated, contravening our IT policy guidelines",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P00404,"Our IT policy requires regular OS updates, but this PC has fallen behind",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P00405,"The office PC's OS no longer receives updates, breaching our IT policy and putting the system at risk",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported/end-of-life software in use,llm_paraphrase,S0068,The office PC still runs an operating system that stopped receiving updates.,True,train
P00406,Certain computer systems utilise outdated operating systems beyond their official end-of-life dates.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P00407,The operation of some machines is dependent on outdated operating systems that have reached their end-of-life.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P00408,It has been identified that some machines are running operating systems that are no longer supported due to their age.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P00409,"Machines with outdated operating systems are in use, which contravenes the organisation's end-of-life policy.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P00410,There are instances where computer systems are operating with outdated operating systems that are no longer receiving security updates.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P00411,The continued use of some machines by outdated operating systems constitutes a breach of our organisation's end-of-life policy.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P00412,Machines that continue to operate with outdated operating systems are considered to be non-compliant with our end-of-life guidelines.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P00413,The operation of certain machines is non-compliant with our end-of-life policy due to the use of outdated operating systems.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P00414,"Older operating systems are still being used on some machines, which poses a risk to the security of the system and our organisation.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,outdated operating systems running,llm_paraphrase,S0069,Some machines are running outdated operating systems that are past end-of-life.,True,train
P00415,No method exists for verifying device updates have been applied.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P00416,Device updates are not checked for compliance.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P00417,The process of updating devices is not tracked or verified.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P00418,Device updates are not routinely confirmed as received.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P00419,There is no system in place to confirm device update receipt.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P00420,Device updates are not verified as having been successfully installed.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,no process for tracking patches,llm_paraphrase,S0070,There is no way of knowing whether devices have received their updates.,True,train
P00427,Unsupported equipment is still being used daily without a replacement plan in place.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items knowingly retained without action,llm_paraphrase,S0072,Unsupported equipment is still in daily use with no plan to replace it.,True,train
P00428,Daily use of unsupported equipment is still permitted without a scheduled replacement.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items knowingly retained without action,llm_paraphrase,S0072,Unsupported equipment is still in daily use with no plan to replace it.,True,train
P00429,"Unsupported equipment is currently being used daily, despite the need for a replacement plan.",0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items knowingly retained without action,llm_paraphrase,S0072,Unsupported equipment is still in daily use with no plan to replace it.,True,train
P00430,Daily use of unapproved equipment is still allowed without a replacement plan.,0,NON_COMPLIANT,CE3_Patching,Cyber Essentials,unsupported items knowingly retained without action,llm_paraphrase,S0072,Unsupported equipment is still in daily use with no plan to replace it.,True,train
